Predicted Cotherapy,Relationship,dme,Drugs with labeled DME,DME pathway intermediate,Intermediate node count,PMID,Notes
Dabigatran etexilate,Activates,Myocardial Infarction,Losartan,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Fondaparinux sodium,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Phentolamine,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Doxazosin,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Apomorphine,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Risperidone,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Ropinirole,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Nicardipine,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Triptorelin,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Leuprolide,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Lurasidone,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Bromocriptine,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Desipramine,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Mirtazapine,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Acamprosate,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Metoclopramide,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Dextroamphetamine,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Histrelin,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Fenoldopam,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Phenylephrine,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Candesartan,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Trimipramine,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Olmesartan,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Dihydroergotamine,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Clozapine,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Hydroxyzine,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Escitalopram,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Clomipramine,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Pseudoephedrine,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Diphenhydramine,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Clonidine,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Donepezil,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Pilocarpine,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Imipramine,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Irbesartan,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Pramipexole,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Telmisartan,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Lisdexamfetamine,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Epinephrine,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Trazodone,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Maprotiline,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Cyclobenzaprine,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Amoxapine,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Atropine,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Disopyramide,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Tramadol,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Aripiprazole,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Olanzapine,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Goserelin,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Tropicamide,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Glutamic acid,Aggravates,Myocardial Infarction,Propranolol,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Amitriptyline,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Pergolide,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Memantine,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Nortriptyline,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Zolmitriptan,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Paroxetine,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Tinzaparin,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Frovatriptan,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Eletriptan,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Pindolol,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Pasireotide,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Naratriptan,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Apomorphine,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Risperidone,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Ropinirole,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Octreotide,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Nicardipine,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Naloxone,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Progesterone,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Lurasidone,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Bromocriptine,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Desipramine,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Mirtazapine,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Metoclopramide,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Almotriptan,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Dexamethasone,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Ketoprofen,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Trimipramine,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Maraviroc,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Dihydroergotamine,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Clozapine,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Clomipramine,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Pentazocine,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Diphenhydramine,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Menthol,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Pilocarpine,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Sumatriptan,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Imipramine,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Pramipexole,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Trazodone,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Maprotiline,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Rizatriptan,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Perphenazine,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Amoxapine,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Atropine,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Disopyramide,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Tramadol,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Aripiprazole,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Adenosine,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Fentanyl,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Nalbuphine,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Olanzapine,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Gabapentin,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Glutamic acid,Aggravates,Myocardial Infarction,Tropicamide,"GRM8,GRM4,GRM7,GRM1",69|47|47|38,27679744,"Furthermore, Langendorff hearts treated with glutamate/malate exhibited reduced cardiac functional recovery and increased myocardial infarct size compared to hearts treated with G3P"
Isoproterenol,Induces,Myocardial Infarction,Sulindac,"MAPK1,PIK3R2,PIK3R1",2|1|1,25445034,isoproterenol induced myocardial infarcted rats
Isoproterenol,Induces,Myocardial Infarction,Dasatinib,"MAPK1,PIK3R2,PIK3R1",2|1|1,25445034,isoproterenol induced myocardial infarcted rats
Isoproterenol,Induces,Myocardial Infarction,Sulindac,"MAPK1,PIK3R2,PIK3R1",2|1|1,23684599,
Isoproterenol,Induces,Myocardial Infarction,Dasatinib,"MAPK1,PIK3R2,PIK3R1",2|1|1,23684599,
Myristic acid,Aggravates,Myocardial Infarction,Insulin Human,INS,1,26274054,Reducing intake of MA can improve MI outcomes.
Myristic acid,Aggravates,Myocardial Infarction,Insulin Human,INS,1,28417827,"The results suggest that CVD risk factors are more extensively affected by individual FAs than hitherto recognized, and that risk for CVD, MI and stroke can be reduced by reducing the intake of palmitate, myristic acid"
Pi3k/bet inhibitor ly294002,Aggravates,Myocardial Infarction,Celecoxib,PIK3CG,1,26006021,Addition of PI3Ki prevents infarct healing.
Pi3k/bet inhibitor ly294002,Aggravates,Myocardial Infarction,Celecoxib,PIK3CG,1,26458524,PI3K signaling is important for cardiac repair after MI.
Plerixafor,Aggravates,Myocardial Infarction,Propranolol,CXCR4,73,24038789,"chronic infusion of the CXCR4 antagonist, AMD3100, exacerbated MI"
Plerixafor,Aggravates,Myocardial Infarction,Amitriptyline,CXCR4,73,24038789,"chronic infusion of the CXCR4 antagonist, AMD3100, exacerbated MI"
Plerixafor,Aggravates,Myocardial Infarction,Pergolide,CXCR4,73,24038789,"chronic infusion of the CXCR4 antagonist, AMD3100, exacerbated MI"
Plerixafor,Aggravates,Myocardial Infarction,Nortriptyline,CXCR4,73,24038789,"chronic infusion of the CXCR4 antagonist, AMD3100, exacerbated MI"
Plerixafor,Aggravates,Myocardial Infarction,Zolmitriptan,CXCR4,73,24038789,"chronic infusion of the CXCR4 antagonist, AMD3100, exacerbated MI"
Plerixafor,Aggravates,Myocardial Infarction,Paroxetine,CXCR4,73,24038789,"chronic infusion of the CXCR4 antagonist, AMD3100, exacerbated MI"
Plerixafor,Aggravates,Myocardial Infarction,Frovatriptan,CXCR4,73,24038789,"chronic infusion of the CXCR4 antagonist, AMD3100, exacerbated MI"
Plerixafor,Aggravates,Myocardial Infarction,Eletriptan,CXCR4,73,24038789,"chronic infusion of the CXCR4 antagonist, AMD3100, exacerbated MI"
Plerixafor,Aggravates,Myocardial Infarction,Pindolol,CXCR4,73,24038789,"chronic infusion of the CXCR4 antagonist, AMD3100, exacerbated MI"
Plerixafor,Aggravates,Myocardial Infarction,Naratriptan,CXCR4,73,24038789,"chronic infusion of the CXCR4 antagonist, AMD3100, exacerbated MI"
Plerixafor,Aggravates,Myocardial Infarction,Apomorphine,CXCR4,73,24038789,"chronic infusion of the CXCR4 antagonist, AMD3100, exacerbated MI"
Plerixafor,Aggravates,Myocardial Infarction,Risperidone,CXCR4,73,24038789,"chronic infusion of the CXCR4 antagonist, AMD3100, exacerbated MI"
